Consecutive Time,Voltage,Current (raw),Capacity (normalized),Standard Discharge Capacity,Battery Temperature,Ambient Temperature,Step Num,Time[s],SOC
720554.9728,3.333877,48.75681,0.123306066,97.61355,2.701358,-0.9714287,45,17005,0.862541212
720559.9723,3.334693,48.76112,0.123999002,97.61355,2.639636,-0.9731912,45,17010,0.862794826
720564.972,3.335036,48.75659,0.124691529,97.61355,2.713948,-0.9058661,45,17015,0.86304844
720569.9725,3.335531,48.75836,0.125384363,97.61355,2.753966,-0.8579875,45,17020,0.863302054
720574.9725,3.336183,48.76192,0.126077197,97.61355,2.718094,-0.9092451,45,17025,0.863555668
720579.9723,3.336733,48.75014,0.126769827,97.61355,2.623036,-0.9521459,45,17030,0.863809282
720584.9725,3.337108,48.74835,0.127462661,97.61355,2.63071,-0.9972896,45,17035,0.864062896
720589.9727,3.337892,48.76651,0.128155392,97.61355,2.559874,-1.015781,45,17040,0.86431651
720594.9726,3.338446,48.75729,0.128848022,97.61355,2.575652,-1.022546,45,17045,0.864570124
720599.9724,3.33879,48.75102,0.129540651,97.61355,2.548061,-0.9748079,45,17050,0.864823738
720604.9723,3.339384,48.76384,0.130233588,97.61355,2.631031,-0.8761149,45,17055,0.865077352
720609.9723,3.339914,48.75778,0.130926319,97.61355,2.620963,-0.9391304,45,17060,0.865330966
720614.9725,3.340425,48.76646,0.131619051,97.61355,2.590183,-0.8795002,45,17065,0.86558458
720619.9723,3.341107,48.75334,0.132311783,97.61355,2.554122,-0.9535913,45,17070,0.865838194
720624.9729,3.341938,48.7718,0.133004617,97.61355,2.495917,-0.9744529,45,17075,0.866091808
720629.9721,3.342283,48.7605,0.133697246,97.61355,2.544231,-0.8653665,45,17080,0.866345422
720634.9726,3.343003,48.75302,0.134389978,97.61355,2.515845,-0.9241718,45,17085,0.866599036
720639.9726,3.343615,48.75223,0.1350823,97.61355,2.480098,-0.9224094,45,17090,0.86685265
720644.9724,3.344055,48.75601,0.135775031,97.61355,2.534372,-0.8828474,45,17095,0.867106264
720649.9722,3.344567,48.7677,0.136467763,97.61355,2.565305,-0.8290362,45,17100,0.867359878
720654.9726,3.345036,48.75783,0.137160802,97.61355,2.480917,-0.8762639,45,17105,0.867613492
720659.9725,3.345571,48.75111,0.137853431,97.61355,2.444169,-0.867953,45,17110,0.867867106
720664.9725,3.346344,48.75562,0.138546265,97.61355,2.472598,-0.9148556,45,17115,0.86812072
720669.972,3.346777,48.75787,0.139238997,97.61355,2.405918,-0.8838141,45,17120,0.868374334
720674.9729,3.3474,48.7598,0.139931934,97.61355,2.510605,-0.8463644,45,17125,0.868627948
720679.972,3.34809,48.76619,0.140624461,97.61355,2.469605,-0.8952125,45,17130,0.868881562
720684.9723,3.348704,48.75294,0.141317397,97.61355,2.47453,-0.8524851,45,17135,0.869135176
720689.9724,3.349047,48.74417,0.142010026,97.61355,2.351978,-0.923018,45,17140,0.86938879
720694.9723,3.349758,48.77002,0.142702656,97.61355,2.388065,-0.8942362,45,17145,0.869642404
720699.9721,3.350187,48.76143,0.14339549,97.61355,2.386095,-0.9188814,45,17150,0.869896018
720704.9727,3.350737,48.75179,0.144088324,97.61355,2.421207,-0.8382058,45,17155,0.870149632
720709.9721,3.351416,48.75423,0.144781261,97.61355,2.377809,-0.8592458,45,17160,0.870403246
720714.9727,3.352052,48.76006,0.145473787,97.61355,2.33758,-0.9828343,45,17165,0.87065686
720719.9724,3.352359,48.75676,0.146166314,97.61355,2.323875,-0.9135466,45,17170,0.870910474
720724.9728,3.353229,48.75378,0.146859353,97.61355,2.338881,-0.8757821,45,17175,0.871164088
720729.9729,3.353673,48.77487,0.147552187,97.61355,2.343843,-0.9161046,45,17180,0.871417702
720734.9724,3.354279,48.76477,0.148244919,97.61355,2.291142,-0.9616082,45,17185,0.871671316
720739.9727,3.35474,48.75374,0.148937856,97.61355,2.330591,-0.944554,45,17190,0.87192493
720744.9721,3.35529,48.76971,0.149630382,97.61355,2.315588,-0.9672126,45,17195,0.872178544
720749.9727,3.355878,48.75281,0.150323421,97.61355,2.244702,-0.9554871,45,17200,0.872432158
720754.9721,3.356392,48.75961,0.151016051,97.61355,2.324845,-0.9050166,45,17205,0.872685772
720759.9724,3.356946,48.76482,0.151708782,97.61355,2.278072,-0.8690211,45,17210,0.872939386
720764.9721,3.357509,48.74586,0.152401616,97.61355,2.280017,-0.8444056,45,17215,0.873193
720769.9727,3.358236,48.75169,0.153094553,97.61355,2.253176,-0.9318491,45,17220,0.873446614
720774.9726,3.358602,48.76672,0.15378708,97.61355,2.186274,-0.9765292,45,17225,0.873700228
720779.9723,3.359293,48.75627,0.154480119,97.61355,2.236414,-0.9487224,45,17230,0.873953842
720784.9726,3.359632,48.76375,0.155172953,97.61355,2.26404,-0.8831453,45,17235,0.874207456
720789.9724,3.36044,48.75476,0.155865787,97.61355,2.281435,-0.8807427,45,17240,0.87446107
720794.9728,3.360958,48.75806,0.156558621,97.61355,2.334293,-0.8124246,45,17245,0.874714684
720799.9726,3.361635,48.74361,0.157251148,97.61355,2.25732,-0.9276776,45,17250,0.874968298
720804.9723,3.362167,48.75307,0.157943777,97.61355,2.211324,-1.004188,45,17255,0.875221912
720809.9721,3.362612,48.75841,0.158636407,97.61355,2.27013,-0.9525485,45,17260,0.875475526
720814.9722,3.363232,48.7654,0.159329036,97.61355,2.179109,-0.9761868,45,17265,0.87572914
720819.9727,3.363836,48.75815,0.160021665,97.61355,2.09338,-0.98693,45,17270,0.875982754
720824.9724,3.364281,48.76526,0.160714192,97.61355,2.05886,-0.9687912,45,17275,0.876236368
720829.9723,3.364777,48.76254,0.161407026,97.61355,2.158542,-0.8684824,45,17280,0.876489982
720834.9729,3.365259,48.76219,0.162099758,97.61355,2.072457,-0.9324482,45,17285,0.876743596
720839.9724,3.365822,48.75383,0.162792182,97.61355,2.159956,-0.8595089,45,17290,0.87699721
720844.9723,3.366313,48.7653,0.163485016,97.61355,2.090801,-1.004634,45,17295,0.877250824
720849.9724,3.366724,48.76352,0.164177646,97.61355,2.041463,-0.9258708,45,17300,0.877504438
720854.9727,3.367519,48.76775,0.164870685,97.61355,2.131099,-0.8885466,45,17305,0.877758052
720859.9725,3.367867,48.75748,0.165563314,97.61355,2.014324,-0.9531729,45,17310,0.878011666
720864.9724,3.368419,48.76205,0.16625625,97.61355,2.102645,-0.8718612,45,17315,0.87826528
720869.9728,3.369102,48.76245,0.166948982,97.61355,2.005678,-0.9920875,45,17320,0.878518894
720874.9723,3.369604,48.7661,0.167641714,97.61355,1.976788,-0.9305179,45,17325,0.878772508
720879.9726,3.36997,48.75436,0.168334241,97.61355,2.083681,-0.8229729,45,17330,0.879026122
720884.9724,3.3705,48.74951,0.169026767,97.61355,1.955667,-0.9517592,45,17335,0.879279736
720889.9722,3.371315,48.75339,0.169719704,97.61355,2.033518,-0.8961,45,17340,0.87953335
720894.9724,3.371936,48.74863,0.170412538,97.61355,2.006658,-0.9004648,45,17345,0.879786964
720899.9724,3.37226,48.77135,0.171105167,97.61355,1.937321,-0.9626638,45,17350,0.880040578
720904.972,3.372685,48.765,0.171797797,97.61355,1.967518,-0.8567577,45,17355,0.880294192
720909.972,3.373555,48.75761,0.172490426,97.61355,1.963995,-0.9207231,45,17360,0.880547806
720914.9727,3.373734,48.75543,0.173183158,97.61355,2.003653,-0.8355148,45,17365,0.88080142
720919.9725,3.374178,48.76842,0.173875992,97.61355,2.004431,-0.7818612,45,17370,0.881055034
720924.9723,3.37473,48.76846,0.174568826,97.61355,1.961767,-0.8474358,45,17375,0.881308648
720929.9725,3.375393,48.74409,0.17526125,97.61355,2.001264,-0.8228112,45,17380,0.881562262
720934.9728,3.375868,48.75388,0.175954392,97.61355,1.983512,-0.878432,45,17385,0.881815876
720939.972,3.376193,48.75388,0.176647021,97.61355,1.985466,-0.884017,45,17390,0.88206949
720944.9725,3.377017,48.76077,0.177339548,97.61355,1.913386,-0.941419,45,17395,0.882323104
720949.9723,3.377629,48.771,0.178032382,97.61355,1.931311,-0.8931775,45,17400,0.882576718
720954.9721,3.377979,48.7605,0.178725216,97.61355,1.874434,-0.9579406,45,17405,0.882830332
720959.9722,3.378349,48.765,0.179417845,97.61355,1.872634,-0.929532,45,17410,0.883083946
720964.972,3.378922,48.77122,0.180110372,97.61355,1.866305,-0.9207959,45,17415,0.88333756
720969.9725,3.379559,48.76758,0.180803309,97.61355,1.925399,-0.8009383,45,17420,0.883591174
720974.9724,3.379871,48.76682,0.181495835,97.61355,1.840051,-0.9169889,45,17425,0.883844788
720979.972,3.380212,48.75058,0.182188567,97.61355,1.773433,-0.9613229,45,17430,0.884098402
720984.9727,3.380714,48.75325,0.182881196,97.61355,1.892035,-0.8193913,45,17435,0.884352016
720989.9729,3.381437,48.76526,0.183573826,97.61355,1.741816,-0.9628952,45,17440,0.88460563
720994.9726,3.381904,48.76526,0.184266557,97.61355,1.847918,-0.8713096,45,17445,0.884859244
720999.972,3.382318,48.76486,0.184958982,97.61355,1.832114,-0.9098632,45,17450,0.885112858
721004.9722,3.382811,48.77402,0.185651713,97.61355,1.724376,-0.9879887,45,17455,0.885366472
721009.9726,3.383186,48.75739,0.18634465,97.61355,1.769086,-0.8750499,45,17460,0.885620086
721014.9723,3.383824,48.75406,0.187037484,97.61355,1.796946,-0.982996,45,17465,0.8858737
721019.9728,3.384314,48.75859,0.187730421,97.61355,1.710755,-0.948808,45,17470,0.886127314
721024.9723,3.384799,48.75565,0.188423152,97.61355,1.702258,-1.010223,45,17475,0.886380928
721029.9724,3.385192,48.76268,0.189115884,97.61355,1.710166,-0.9871708,45,17480,0.886634542
721034.9722,3.38571,48.75708,0.189808718,97.61355,1.788816,-0.9156355,45,17485,0.886888156
721039.9723,3.386227,48.75676,0.190501245,97.61355,1.697495,-1.022571,45,17490,0.88714177
721044.9721,3.386584,48.76064,0.191193772,97.61355,1.588147,-1.064515,45,17495,0.887395384
721049.9722,3.386961,48.76793,0.191886401,97.61355,1.623341,-0.983817,45,17500,0.887648998
721054.972,3.387809,48.7569,0.192579235,97.61355,1.713287,-0.8631794,45,17505,0.887902612
721059.9721,3.388063,48.75455,0.193272069,97.61355,1.672797,-0.9416504,45,17510,0.888156226
721064.9721,3.388507,48.75943,0.193964699,97.61355,1.733241,-0.8355656,45,17515,0.88840984
721069.9726,3.388983,48.7605,0.19465743,97.61355,1.726343,-0.8651573,45,17520,0.888663454
721074.972,3.389711,48.76347,0.195350162,97.61355,1.762134,-0.8895957,45,17525,0.888917068
721079.9722,3.389795,48.74934,0.196043099,97.61355,1.752857,-0.8838204,45,17530,0.889170682
721084.972,3.390294,48.75423,0.196735728,97.61355,1.738033,-0.8911679,45,17535,0.889424296
721089.9724,3.390956,48.76428,0.197428562,97.61355,1.735451,-0.8937671,45,17540,0.88967791
721094.973,3.391416,48.7565,0.198121499,97.61355,1.712912,-0.9466398,45,17545,0.889931524
721099.9721,3.391676,48.76762,0.198814025,97.61355,1.588547,-0.9281499,45,17550,0.890185138
721104.972,3.392409,48.76184,0.19950686,97.61355,1.57668,-0.9627335,45,17555,0.890438752
721109.9722,3.392914,48.7621,0.200199899,97.61355,1.667427,-0.9092831,45,17560,0.890692366
721114.972,3.393034,48.7657,0.20089263,97.61355,1.600411,-0.8784574,45,17565,0.89094598
721119.9723,3.393606,48.76268,0.201585567,97.61355,1.631054,-0.9156355,45,17570,0.891199594
721124.9721,3.3941,48.73973,0.202278094,97.61355,1.585381,-0.9842038,45,17575,0.891453208
721129.972,3.394522,48.75485,0.202970928,97.61355,1.594672,-0.8842294,45,17580,0.891706822
721134.9723,3.394886,48.76633,0.20366366,97.61355,1.624728,-0.8917797,45,17585,0.891960436
721139.9722,3.395352,48.77441,0.204356289,97.61355,1.567943,-0.9186436,45,17590,0.89221405
721144.9721,3.39573,48.75458,0.205048918,97.61355,1.577869,-0.840694,45,17595,0.892467664
721149.972,3.396244,48.76921,0.205741547,97.61355,1.492614,-0.9490267,45,17600,0.892721278
721154.973,3.396504,48.75632,0.206434279,97.61355,1.516927,-0.9548087,45,17605,0.892974892
721159.9725,3.39694,48.7625,0.207126703,97.61355,1.464314,-0.9397041,45,17610,0.893228506
721164.9722,3.397303,48.74538,0.20781923,97.61355,1.414078,-0.9901824,45,17615,0.89348212
721169.9723,3.397615,48.76663,0.208511962,97.61355,1.443566,-0.9454415,45,17620,0.893735734
721174.9726,3.398335,48.76157,0.209204591,97.61355,1.44197,-0.9394949,45,17625,0.893989348
721179.9726,3.398646,48.7674,0.209897118,97.61355,1.388159,-0.9633485,45,17630,0.894242962
721184.973,3.399102,48.75766,0.210590157,97.61355,1.439995,-0.9716886,45,17635,0.894496576
721189.972,3.399331,48.76205,0.211282991,97.61355,1.476762,-0.9649588,45,17640,0.89475019
721194.9727,3.399922,48.77028,0.211975518,97.61355,1.48428,-0.8894277,45,17645,0.895003804
721199.9727,3.40007,48.76152,0.21266825,97.61355,1.530364,-0.8053566,45,17650,0.895257418
721204.9725,3.400433,48.76823,0.213360879,97.61355,1.573888,-0.8900077,45,17655,0.895511032
721209.9724,3.400933,48.74619,0.214053713,97.61355,1.631839,-0.8015563,45,17660,0.895764646
721214.9725,3.401322,48.76077,0.214746342,97.61355,1.573075,-0.8908256,45,17665,0.89601826
721219.9728,3.401754,48.75081,0.215439279,97.61355,1.42595,-1.016018,45,17670,0.896271874
721224.9723,3.402205,48.75685,0.216131908,97.61355,1.563008,-0.8480729,45,17675,0.896525488
721229.9724,3.402499,48.77042,0.21682464,97.61355,1.45187,-0.982419,45,17680,0.896779102
721234.972,3.402753,48.76588,0.217517064,97.61355,1.419211,-0.9699166,45,17685,0.897032716
721239.9727,3.403299,48.76819,0.218210001,97.61355,1.519722,-0.8613631,45,17690,0.89728633
721244.9727,3.403546,48.74573,0.218902527,97.61355,1.457002,-0.8715157,45,17695,0.897539944
721249.9722,3.403967,48.74493,0.219595157,97.61355,1.474422,-0.9068868,45,17700,0.897793558
721254.9721,3.404369,48.75311,0.220287888,97.61355,1.496355,-0.9226122,45,17705,0.898047172
721259.9722,3.404566,48.75352,0.22098062,97.61355,1.385806,-1.033695,45,17710,0.898300786
721264.9726,3.40484,48.76024,0.221673557,97.61355,1.466289,-0.9528244,45,17715,0.8985544
721269.9724,3.405361,48.75903,0.222366186,97.61355,1.455614,-0.9711053,45,17720,0.898808014
721274.9722,3.405652,48.75667,0.223059123,97.61355,1.395265,-0.8906164,45,17725,0.899061628
721279.9723,3.405941,48.76807,0.223751752,97.61355,1.327397,-0.9031274,45,17730,0.899315242
721284.9724,3.406358,48.76526,0.224444791,97.61355,1.348592,-0.9025156,45,17735,0.899568856
721289.9725,3.406558,48.76517,0.225137523,97.61355,1.361252,-0.8560287,45,17740,0.89982247
721294.9725,3.406888,48.7513,0.225830152,97.61355,1.459192,-0.9190176,45,17745,0.900076084
721299.9724,3.40699,48.74577,0.226522883,97.61355,1.423382,-0.9349397,45,17750,0.900329698
721304.9725,3.407467,48.76189,0.227215922,97.61355,1.332534,-0.9051117,45,17755,0.900583312
721309.972,3.407948,48.7513,0.227908552,97.61355,1.467665,-0.9297411,45,17760,0.900836926
721314.9726,3.408147,48.74294,0.228601181,97.61355,1.307838,-0.8584121,45,17765,0.90109054
721319.9722,3.408406,48.78017,0.229293605,97.61355,1.426537,-0.8965692,45,17770,0.901344154
721324.972,3.409092,48.7513,0.229986235,97.61355,1.418242,-0.9848155,45,17775,0.901597768
721329.9721,3.408998,48.75,0.230678966,97.61355,1.381429,-0.8114991,45,17780,0.901851382
721334.9722,3.409266,48.76312,0.231371596,97.61355,1.357677,-0.9562066,45,17785,0.902104996
721339.9729,3.40956,48.76614,0.232064532,97.61355,1.339476,-0.9367212,45,17790,0.90235861
721344.9725,3.409846,48.75481,0.232756854,97.61355,1.37728,-0.9289582,45,17795,0.902612224
721349.9724,3.409975,48.7677,0.233449483,97.61355,1.290996,-0.9929783,45,17800,0.902865838
721354.9726,3.410263,48.75671,0.234142113,97.61355,1.272584,-1.026578,45,17805,0.903119452
721359.9726,3.410761,48.76073,0.234834742,97.61355,1.275955,-0.970316,45,17810,0.903373066
721364.9724,3.410882,48.75174,0.235527269,97.61355,1.311174,-0.9198355,45,17815,0.90362668
721369.9726,3.411324,48.75832,0.23622041,97.61355,1.300495,-0.8776871,45,17820,0.903880294
721374.9726,3.411338,48.76299,0.236913142,97.61355,1.215789,-0.9174423,45,17825,0.904133908
721379.9725,3.411597,48.77757,0.237605976,97.61355,1.290996,-0.8721274,45,17830,0.904387522
721384.9725,3.411904,48.76486,0.238298503,97.61355,1.274181,-0.8965692,45,17835,0.904641136
721389.9721,3.412083,48.75827,0.238990825,97.61355,1.335715,-0.9027345,45,17840,0.90489475
721394.9722,3.412363,48.76201,0.239683761,97.61355,1.248248,-0.9905913,45,17845,0.905148364
721399.9721,3.412656,48.76019,0.2403768,97.61355,1.220151,-0.9130647,45,17850,0.905401978
721404.9723,3.412908,48.76224,0.241069634,97.61355,1.283296,-0.8571982,45,17855,0.905655592
721409.9724,3.413265,48.75943,0.241762059,97.61355,1.304468,-0.8661494,45,17860,0.905909206
721414.9721,3.413131,48.77376,0.242454893,97.61355,1.225116,-0.9458473,45,17865,0.90616282
721419.972,3.413469,48.75253,0.243147522,97.61355,1.196595,-0.9216137,45,17870,0.906416434
721424.9722,3.414158,48.74475,0.243840459,97.61355,1.312982,-0.8953583,45,17875,0.906670048
721429.972,3.414131,48.7388,0.244533293,97.61355,1.255592,-0.953005,45,17880,0.906923662
721434.9724,3.414405,48.77139,0.245226025,97.61355,1.215997,-0.8945754,45,17885,0.907177276
721439.9721,3.414571,48.76851,0.245918654,97.61355,1.254598,-0.9011273,45,17890,0.90743089
721444.9726,3.414696,48.76161,0.246611283,97.61355,1.253995,-0.8790722,45,17895,0.907684504
721449.9721,3.415277,48.75699,0.247303912,97.61355,1.276558,-0.8413089,45,17900,0.907938118
721454.9724,3.415236,48.75049,0.247996746,97.61355,1.260519,-0.8800771,45,17905,0.908191732
721459.9722,3.415418,48.76108,0.248689273,97.61355,1.175234,-0.8901948,45,17910,0.908445346
721464.9727,3.41575,48.7617,0.249382415,97.61355,1.179174,-0.9164501,45,17915,0.90869896
721469.973,3.415882,48.76526,0.250075146,97.61355,1.238777,-0.8565961,45,17920,0.908952574
721474.9725,3.416184,48.76405,0.250767981,97.61355,1.160976,-0.8894087,45,17925,0.909206188
721479.9723,3.416213,48.76405,0.251460712,97.61355,1.180983,-0.8995298,45,17930,0.909459802
721484.9727,3.416464,48.75281,0.252153342,97.61355,1.202946,-0.8246052,45,17935,0.909713416
721489.9721,3.416818,48.7693,0.252845971,97.61355,1.167715,-0.8599812,45,17940,0.90996703
721494.9721,3.417088,48.7588,0.253538805,97.61355,1.212024,-0.8985693,45,17945,0.910220644
721499.9723,3.417054,48.76472,0.254231434,97.61355,1.188682,-0.8917987,45,17950,0.910474258
721504.9726,3.417515,48.7572,0.254924166,97.61355,1.215612,-0.8571982,45,17955,0.910727872
721509.9724,3.41749,48.75757,0.255616898,97.61355,1.157604,-0.9154548,45,17960,0.910981486
721514.9722,3.417515,48.76347,0.256309732,97.61355,1.189676,-0.8907939,45,17965,0.9112351
721519.9726,3.417797,48.75151,0.257002566,97.61355,1.145331,-0.8749073,45,17970,0.911488714
721524.9723,3.418063,48.74965,0.257695298,97.61355,1.215827,-0.8720894,45,17975,0.911742328
721529.9725,3.417925,48.7428,0.258388234,97.61355,1.194044,-0.8939637,45,17980,0.911995942
721534.972,3.418163,48.76807,0.259080966,97.61355,1.130884,-0.9120694,45,17985,0.912249556
721539.9724,3.418613,48.75752,0.259773595,97.61355,1.149513,-0.9009117,45,17990,0.91250317
721544.9724,3.418878,48.76877,0.260466224,97.61355,1.092671,-0.9202222,45,17995,0.912756784
721549.9723,3.418809,48.76224,0.261159161,97.61355,1.137808,-0.8749073,45,18000,0.913010398
721554.9726,3.419027,48.75427,0.261851893,97.61355,1.102566,-0.9933746,45,18005,0.913264012
721559.9729,3.419094,48.7585,0.262544624,97.61355,1.105341,-0.9528211,45,18010,0.913517626
721564.972,3.419203,48.77385,0.263237151,97.61355,1.157036,-0.8631508,45,18015,0.91377124
721569.9724,3.419628,48.76468,0.263929883,97.61355,1.131279,-0.8965629,45,18020,0.914024854
721574.9722,3.419756,48.76926,0.264622614,97.61355,1.089514,-0.8327573,45,18025,0.914278468
721579.9726,3.419805,48.75655,0.265315756,97.61355,1.205938,-0.8064944,45,18030,0.914532082
721584.972,3.420264,48.75667,0.266008385,97.61355,1.13902,-0.919005,45,18035,0.914785696
721589.9722,3.420253,48.75081,0.266700912,97.61355,1.161585,-0.8283706,45,18040,0.91503931
721594.9725,3.420467,48.75787,0.267393746,97.61355,1.155653,-0.8645391,45,18045,0.915292924
721599.9727,3.420464,48.75441,0.268086478,97.61355,1.067163,-0.9382808,45,18050,0.915546538
721604.9725,3.420951,48.76045,0.268779005,97.61355,1.142391,-0.7796711,45,18055,0.915800152
721609.9722,3.420987,48.75806,0.269471531,97.61355,1.130941,-0.896902,45,18060,0.916053766
721614.9727,3.421052,48.75729,0.270164673,97.61355,1.035073,-0.9553888,45,18065,0.91630738
721619.9724,3.421532,48.76553,0.270856995,97.61355,1.180998,-0.7937753,45,18070,0.916560994
721624.9726,3.421396,48.76045,0.271549931,97.61355,1.090515,-0.9148334,45,18075,0.916814608
721629.9721,3.421621,48.75569,0.272242151,97.61355,1.047526,-0.8824574,45,18080,0.917068222
721634.9725,3.421694,48.74347,0.272935088,97.61355,1.170108,-0.7820545,45,18085,0.917321836
721639.9726,3.421848,48.75267,0.273627614,97.61355,1.07547,-0.8997263,45,18090,0.91757545
721644.972,3.421884,48.75815,0.274320346,97.61355,1.101189,-0.8436924,45,18095,0.917829064
721649.9727,3.422068,48.75983,0.275013385,97.61355,1.116451,-0.8661336,45,18100,0.918082678
721654.9725,3.422239,48.75774,0.275706219,97.61355,1.070314,-0.9351141,45,18105,0.918336292
721659.9729,3.422409,48.75539,0.276398951,97.61355,1.091291,-0.8838394,45,18110,0.918589906
721664.9728,3.422659,48.7637,0.277091785,97.61355,1.015277,-0.9148334,45,18115,0.91884352
721669.9726,3.422777,48.75241,0.277784312,97.61355,1.027169,-0.887789,45,18120,0.919097134
721674.9723,3.422761,48.76926,0.278477044,97.61355,1.105969,-0.8842135,45,18125,0.919350748
721679.9721,3.423336,48.75418,0.279169673,97.61355,1.076468,-0.8383009,45,18130,0.919604362
721684.9726,3.423345,48.7588,0.279862404,97.61355,1.073876,-0.8106972,45,18135,0.919857976
721689.9721,3.423429,48.76291,0.280555136,97.61355,1.089921,-0.8096893,45,18140,0.92011159
721694.9722,3.423515,48.74728,0.281247765,97.61355,1.095699,-0.8038954,45,18145,0.920365204
721699.9722,3.423899,48.75743,0.281940497,97.61355,1.094881,-0.8349189,45,18150,0.920618818
721704.9729,3.423832,48.76389,0.282633434,97.61355,1.157847,-0.8472297,45,18155,0.920872432
721709.9721,3.423865,48.76447,0.28332596,97.61355,1.065603,-0.9171823,45,18160,0.921126046
721714.9722,3.424122,48.76073,0.284018487,97.61355,1.037255,-0.9758571,45,18165,0.92137966
721719.9723,3.424256,48.75708,0.284711219,97.61355,0.9659718,-1.009646,45,18170,0.921633274
721724.9722,3.424401,48.77162,0.285403848,97.61355,1.024801,-0.8901631,45,18175,0.921886888
721729.9723,3.424372,48.75845,0.286096682,97.61355,0.9851792,-0.8921759,45,18180,0.922140502
721734.9721,3.424377,48.76486,0.286789312,97.61355,1.004042,-0.8883469,45,18185,0.922394116
721739.9722,3.424668,48.75641,0.287482146,97.61355,1.032553,-0.8748344,45,18190,0.92264773
721744.9726,3.424785,48.7617,0.288175082,97.61355,1.018277,-0.8891615,45,18195,0.922901344
721749.9726,3.425076,48.75339,0.288867712,97.61355,1.014904,-0.877443,45,18200,0.923154958
721754.9722,3.42524,48.7477,0.289560546,97.61355,0.9962953,-0.9036727,45,18205,0.923408572
721759.9725,3.425203,48.75694,0.290253175,97.61355,0.9596366,-0.9329174,45,18210,0.923662186
721764.9726,3.425294,48.75787,0.290945907,97.61355,1.033137,-0.851588,45,18215,0.9239158
721769.9727,3.425715,48.76138,0.291638741,97.61355,0.9319068,-0.983408,45,18220,0.924169414
721774.9726,3.425596,48.7493,0.29233137,97.61355,0.9420293,-0.8901631,45,18225,0.924423028
721779.9721,3.425819,48.7657,0.293023897,97.61355,0.9257543,-0.9895832,45,18230,0.924676642
721784.9721,3.425781,48.76019,0.293716731,97.61355,0.9557109,-0.9293038,45,18235,0.924930256
721789.972,3.426042,48.75285,0.294409565,97.61355,0.9778684,-0.914618,45,18240,0.92518387
721794.9729,3.426085,48.76175,0.295102604,97.61355,0.9479606,-0.9899541,45,18245,0.925437484
721799.9729,3.426173,48.74876,0.295795233,97.61355,0.9331323,-0.9519653,45,18250,0.925691098
721804.9729,3.426456,48.75859,0.29648817,97.61355,0.8965094,-0.9056347,45,18255,0.925944712
721809.9724,3.426633,48.76045,0.297180697,97.61355,0.9864646,-0.8380125,45,18260,0.926198326
721814.9724,3.426682,48.76103,0.297873531,97.61355,0.9222705,-0.9251037,45,18265,0.92645194
721819.9723,3.426771,48.74995,0.298565955,97.61355,0.9559383,-0.8988641,45,18270,0.926705554
721824.972,3.426925,48.76579,0.299258789,97.61355,0.9323553,-0.8847682,45,18275,0.926959168
721829.9721,3.426853,48.77007,0.299951624,97.61355,1.025445,-0.7988877,45,18280,0.927212782
721834.9726,3.427119,48.76566,0.300644355,97.61355,0.9101387,-0.8541934,45,18285,0.927466396
721839.9723,3.427402,48.76384,0.301337189,97.61355,1.004462,-0.8350552,45,18290,0.92772001
721844.9722,3.427216,48.76695,0.302029921,97.61355,1.036929,-0.7949131,45,18295,0.927973624
721849.9726,3.427287,48.75409,0.302722653,97.61355,1.051975,-0.8553345,45,18300,0.928227238
721854.9729,3.427557,48.76695,0.303415692,97.61355,0.9808812,-0.8964868,45,18305,0.928480852
721859.9721,3.427505,48.7493,0.304108526,97.61355,0.9525654,-0.8720387,45,18310,0.928734466
721864.9725,3.427948,48.7621,0.30480136,97.61355,0.9220083,-0.9631297,45,18315,0.92898808
721869.9724,3.427846,48.7572,0.305493989,97.61355,0.9398785,-0.960299,45,18320,0.929241694
721874.9724,3.428034,48.74712,0.306186619,97.61355,0.8208221,-0.9589264,45,18325,0.929495308
721879.9726,3.42796,48.73871,0.306879555,97.61355,0.9832181,-0.8563774,45,18330,0.929748922
721884.9727,3.428243,48.74893,0.307572082,97.61355,0.8949522,-0.9902838,45,18335,0.930002536
721889.9727,3.428411,48.75565,0.308264814,97.61355,0.913152,-0.8587228,45,18340,0.93025615
721894.9728,3.428602,48.7504,0.308957443,97.61355,0.9388773,-0.9084336,45,18345,0.930509764
721899.9727,3.428714,48.7617,0.309650072,97.61355,0.9157135,-0.8939161,45,18350,0.930763378
721904.9727,3.428924,48.75957,0.310342599,97.61355,0.9650496,-0.9199274,45,18355,0.931016992
721909.9725,3.428816,48.76001,0.311035228,97.61355,0.9014748,-0.9535217,45,18360,0.931270606
721914.9724,3.429036,48.7677,0.311727858,97.61355,0.9286284,-0.8885053,45,18365,0.93152422
721919.9721,3.429188,48.74338,0.312420282,97.61355,0.8620569,-0.9779779,45,18370,0.931777834
721924.9726,3.429277,48.75868,0.313113116,97.61355,0.9379424,-0.8716044,45,18375,0.932031448
721929.9724,3.429379,48.76949,0.313805745,97.61355,0.9260638,-0.8533186,45,18380,0.932285062
721934.9725,3.429659,48.75739,0.314498784,97.61355,0.8965094,-0.9056347,45,18385,0.932538676
721939.972,3.429736,48.76015,0.315191516,97.61355,0.9276178,-0.8895196,45,18390,0.93279229
721944.9724,3.429944,48.75188,0.31588435,97.61355,0.9476353,-0.8316702,45,18395,0.933045904
